dem_name,other_name,County,Republican,Democrat,Other,rgb_color,hex_color,Year,State,repub_name
Mondale,Other,Erie,55860,52471,935,"(130.4, 2.2, 122.5)",#82027a,1984,PA,Reagan
Mondale,Other,Fayette,21314,35098,135,"(96.1, 0.6, 158.3)",#60009e,1984,PA,Reagan
Mondale,Other,Forest,1468,839,10,"(161.6, 1.1, 92.3)",#a1015c,1984,PA,Reagan
Mondale,Other,Franklin,27243,11480,122,"(178.8, 0.8, 75.4)",#b2004b,1984,PA,Reagan
Mondale,Other,Fulton,3254,1309,11,"(181.4, 0.6, 73.0)",#b50049,1984,PA,Reagan
Mondale,Other,Greene,6376,9365,43,"(103.0, 0.7, 151.3)",#670097,1984,PA,Reagan
Mondale,Other,Huntingdon,10220,4430,41,"(177.4, 0.7, 76.9)",#b1004c,1984,PA,Reagan
Mondale,Other,Indiana,18845,15791,123,"(138.3, 0.9, 115.8)",#8a0073,1984,PA,Reagan
Mondale,Other,Jefferson,11334,5950,71,"(166.5, 1.0, 87.4)",#a60157,1984,PA,Reagan
Mondale,Other,Juniata,5059,2624,22,"(167.4, 0.7, 86.8)",#a70056,1984,PA,Reagan
Mondale,Other,Lackawanna,48132,45851,1202,"(128.9, 3.2, 122.8)",#80037a,1984,PA,Reagan
Mondale,Other,Lancaster,99090,31308,618,"(192.9, 1.2, 60.9)",#c0013c,1984,PA,Reagan
Mondale,Other,Lawrence,19277,23981,128,"(113.3, 0.8, 140.9)",#71008c,1984,PA,Reagan
Mondale,Other,Lebanon,27008,10520,188,"(182.6, 1.3, 71.1)",#b60147,1984,PA,Reagan
Mondale,Other,Lehigh,61799,41089,649,"(152.2, 1.6, 101.2)",#980165,1984,PA,Reagan
Mondale,Other,Luzerne,69169,58482,1640,"(136.4, 3.2, 115.3)",#880373,1984,PA,Reagan
Mondale,Other,Lycoming,28498,13147,250,"(173.5, 1.5, 80.0)",#ad0150,1984,PA,Reagan
Mondale,Other,McKean,10963,4818,58,"(176.5, 0.9, 77.6)",#b0004d,1984,PA,Reagan
Mondale,Other,Mercer,24211,24658,434,"(125.2, 2.2, 127.5)",#7d027f,1984,PA,Reagan
Mondale,Other,Mifflin,9106,5178,89,"(161.6, 1.6, 91.9)",#a1015b,1984,PA,Reagan
Mondale,Other,Monroe,16109,8193,172,"(167.8, 1.8, 85.4)",#a70155,1984,PA,Reagan
Mondale,Other,Montgomery,181426,99741,1499,"(163.7, 1.4, 90.0)",#a3015a,1984,PA,Reagan
Mondale,Other,Montour,4174,2055,19,"(170.4, 0.8, 83.9)",#aa0053,1984,PA,Reagan
Mondale,Other,Northampton,44648,37979,840,"(136.4, 2.6, 116.0)",#880274,1984,PA,Reagan
Mondale,Other,Northumberland,22109,13748,308,"(155.9, 2.2, 96.9)",#9b0260,1984,PA,Reagan
Mondale,Other,Perry,9365,3692,56,"(182.1, 1.1, 71.8)",#b60147,1984,PA,Reagan
Mondale,Other,Philadelphia,267178,501369,3555,"(88.2, 1.2, 165.6)",#5801a5,1984,PA,Reagan
Mondale,Other,Pike,6343,2503,67,"(181.5, 1.9, 71.6)",#b50147,1984,PA,Reagan
Mondale,Other,Potter,5164,1789,31,"(188.5, 1.1, 65.3)",#bc0141,1984,PA,Reagan
Mondale,Other,Schuylkill,37330,25758,224,"(150.4, 0.9, 103.7)",#960067,1984,PA,Reagan
Mondale,Other,Snyder,8968,2383,40,"(200.8, 0.9, 53.3)",#c80035,1984,PA,Reagan
Mondale,Other,Somerset,19502,13900,89,"(148.5, 0.7, 105.8)",#940069,1984,PA,Reagan
Mondale,Other,Sullivan,1926,952,11,"(170.0, 1.0, 84.0)",#aa0154,1984,PA,Reagan
Mondale,Other,Susquehanna,10566,4471,67,"(178.4, 1.1, 75.5)",#b2014b,1984,PA,Reagan
Mondale,Other,Tioga,10532,4060,52,"(183.4, 0.9, 70.7)",#b70046,1984,PA,Reagan
Mondale,Other,Union,7792,2747,40,"(187.8, 1.0, 66.2)",#bb0142,1984,PA,Reagan
Mondale,Other,Venango,13507,9114,104,"(151.6, 1.2, 102.3)",#970166,1984,PA,Reagan
Mondale,Other,Warren,10838,6244,139,"(160.5, 2.1, 92.5)",#a0025c,1984,PA,Reagan
